,source_firm,target_num,citation_count,application_date
903,"ZhejiangGeelyHoldingGroupCo.,LTD.",US2015-0298654A1,1,2018
904,"ZhejiangGeelyAutomobileResearchInstituteCo.,LTD.",US2015-0298654A1,1,2018
905,"SZDJITECHNOLOGYCO.,LTD.",US2015-0298654A1,1,2018
906,STATEFARMMUTUALAUTOMOBILEINSURANCECOMPANY,US9978030B2,1,2016
907,QUALCOMMIncorporated,US9978030B2,1,2018
908,"GarminInternational,Inc.",US9978030B2,1,2018
909,JAGUARLANDROVERLIMITED,US9978030B2,1,2018
910,QUALCOMMIncorporated,US9978030B2,1,2017
911,UnitedServicesAutomobileAssociation,US9978030B2,1,2016
912,TextronInnovationsInc.,US9162753B1,8,2022
913,ExodigoLtd.,US9162753B1,4,2022
914,TextronInnovationsInc.,US9162753B1,12,2021
915,TextronInnovationsInc.,US9162753B1,18,2020
916,BellTextronInc.,US9162753B1,2,2020
917,TextronInnovationsInc.,US9162753B1,2,2019
918,BellTextronInc.,US9162753B1,2,2019
919,WilliamPyznar,US9162753B1,1,2018
920,"ATCTechnologies,LLC",US9162753B1,1,2019
921,TataConsultancyServicesLimited,US9162753B1,1,2019
922,BellHelicopterTextronInc.,US9162753B1,3,2019
923,SimonSaitoNielsen,US9162753B1,1,2016
924,SamyKamkar,US9162753B1,1,2016
925,"SZDJITECHNOLOGYCO.,LTD.",US9162753B1,1,2019
926,SiemensAktiengesellschaft,US9162753B1,1,2017
927,"JAXONEnterprises,Inc.",US9162753B1,1,2016
928,"QuantaAssociates,L.P.",US9162753B1,1,2018
929,BellHelicopterTextronInc.,US9162753B1,13,2018
930,"AlpineElectronics,Inc.",US9162753B1,1,2018
931,BellHelicopterTextronInc.,US9162753B1,7,2017
932,CHANGZHOUCAMPUSOFHOHAIUNIVERSITY,US9162753B1,1,2016
933,JoshuaMARGOLIN,US9162753B1,1,2018
934,RoyBEN-ANAT,US9162753B1,1,2018
935,KabushikiKaishaTOPCON,US9162753B1,1,2011
936,"AmazonTechnologies,Inc.",US2014-0316614A1,4,2018
937,INTERNATIONALBUSINESSMACHINESCORPORATION,US2014-0316614A1,1,2020
938,"SZDJITECHNOLOGYCO.,LTD.",US2014-0316614A1,1,2019
939,"WorkingDrones,Inc.",US2014-0316614A1,1,2019
940,A.A.ATARANISVISUALLTD,US2014-0316614A1,1,2018
941,"EZ3D,LLC",US2014-0316614A1,1,2019
942,"2KRSystems,LLC",US2014-0316614A1,1,2017
943,A.A.A.TARANISVISUALLTD,US2014-0316614A1,1,2015
944,NORTHROPGRUMMANSYSTEMSCORPORATION,US2014-0316614A1,1,2018
945,INTERNATIONALBUSINESSMACHINESCORPORATION,US2014-0316614A1,1,2018
946,"HRLLaboratories,LLC",US2014-0316614A1,1,2016
947,LGELECTRONICSINC.,US2014-0316614A1,1,2015
948,FLIRUASAS,US2014-0316614A1,1,2016
949,TheBoeingCompany,US2016-0214717A1,4,2019
950,PEARLSOFWISDOMADVANCEDTECHNOLOGIESLTD,US2016-0214717A1,4,2021
951,KoreaInstituteofScienceandTechnology,US2016-0214717A1,1,2016
952,"WalmartApollo,LLC",US2016-0214717A1,1,2019
953,ISRAELAEROSPACEINDUSTRIESLTD.,US2016-0214717A1,1,2017
954,ALMOGRESCUESYSTEMSLTD.,US9833647B2,1,2019
955,CarrierCorporation,US9833647B2,1,2019
